datetime,AIZ,EQR,MNST,RJF,SO,cash,commission,total,returns,equity_curve
2013-06-10,0.0,0.0,0.0,0.0,0.0,108720.0,460.0,108720.0,0.0,1.0872000000000022
2013-06-11,0.0,0.0,0.0,0.0,0.0,108720.0,460.0,108720.0,0.0,1.0872000000000022
2013-06-12,0.0,0.0,0.0,0.0,0.0,108720.0,460.0,108720.0,0.0,1.0872000000000022
2013-06-13,0.0,28220.0,0.0,0.0,0.0,80518.75,461.25,108738.75,0.00017246136865334272,1.0873875000000022
2013-06-14,0.0,0.0,0.0,0.0,0.0,109142.5,462.5,109142.5,0.003713027784483458,1.091425000000002
2013-06-17,0.0,28205.0,0.0,0.0,0.0,79931.25,463.75,108136.25,-0.009219598231669623,1.081362500000002
2013-06-18,0.0,0.0,0.0,0.0,0.0,108960.0,465.0,108960.0,0.007617704516293067,1.089600000000002
2013-06-19,0.0,0.0,0.0,0.0,0.0,108960.0,465.0,108960.0,0.0,1.089600000000002
2013-06-20,0.0,26455.0,0.0,0.0,0.0,80038.75,466.25,106493.75,-0.022634453010279,1.0649375000000019
2013-06-21,0.0,0.0,0.0,0.0,0.0,108757.5,467.5,108757.5,0.021257116027936007,1.087575000000002
2013-06-24,0.0,27795.0,0.0,0.0,0.0,80076.25,468.75,107871.25,-0.008148863296784103,1.078712500000002
2013-06-25,0.0,0.0,0.0,0.0,0.0,108750.0,470.0,108750.0,0.008146285502392825,1.087500000000002
2013-06-26,0.0,28625.0,0.0,0.0,0.0,79763.75,471.25,108388.75,-0.0033218390804597986,1.083887500000002
2013-06-27,0.0,0.0,0.0,0.0,0.0,108717.5,472.5,108717.5,0.003033063855796936,1.087175000000002
2013-06-28,0.0,29030.0,0.0,0.0,0.0,79176.25,473.75,108206.25,-0.004702554786487956,1.082062500000002
2013-07-01,0.0,0.0,0.0,0.0,0.0,108490.0,475.0,108490.0,0.0026223069369837315,1.084900000000002
2013-07-02,0.0,28920.0,0.0,0.0,21805.0,56407.5,477.5,107132.5,-0.012512673979168554,1.071325000000002
2013-07-03,0.0,0.0,0.0,0.0,0.0,108400.0,480.0,108400.0,0.011831143677222045,1.084000000000002
2013-07-05,0.0,28680.0,0.0,0.0,21570.0,56392.5,482.5,106642.5,-0.016213099630996264,1.0664250000000022
2013-07-08,0.0,0.0,0.0,0.0,0.0,108745.0,485.0,108745.0,0.019715404271280157,1.0874500000000022
2013-07-09,0.0,28985.0,0.0,0.0,0.0,79373.75,486.25,108358.75,-0.003551887443100865,1.0835875000000021
2013-07-10,0.0,0.0,0.0,0.0,0.0,108797.5,487.5,108797.5,0.004049050030569656,1.0879750000000021
2013-07-11,0.0,29540.0,0.0,0.0,0.0,79421.25,488.75,108961.25,0.0015050897309221156,1.089612500000002
2013-07-12,0.0,0.0,0.0,0.0,0.0,108140.0,490.0,108140.0,-0.007537083137353906,1.0814000000000021
2013-07-15,0.0,0.0,0.0,0.0,0.0,108140.0,490.0,108140.0,0.0,1.0814000000000021
2013-07-16,0.0,0.0,0.0,0.0,0.0,108140.0,490.0,108140.0,0.0,1.0814000000000021
2013-07-17,0.0,0.0,0.0,0.0,0.0,108140.0,490.0,108140.0,0.0,1.0814000000000021
2013-07-18,0.0,0.0,10545.0,0.0,0.0,98093.75,491.25,108638.75,0.0046120769373034776,1.086387500000002
2013-07-19,0.0,0.0,0.0,0.0,0.0,108257.5,492.5,108257.5,-0.0035093371379917304,1.082575000000002
2013-07-22,0.0,0.0,0.0,0.0,0.0,108257.5,492.5,108257.5,0.0,1.082575000000002
2013-07-23,0.0,0.0,0.0,0.0,0.0,108257.5,492.5,108257.5,0.0,1.082575000000002
2013-07-24,0.0,0.0,0.0,0.0,0.0,108257.5,492.5,108257.5,0.0,1.082575000000002
2013-07-25,0.0,0.0,0.0,0.0,0.0,108257.5,492.5,108257.5,0.0,1.082575000000002
2013-07-26,0.0,0.0,0.0,0.0,0.0,108257.5,492.5,108257.5,0.0,1.082575000000002
2013-07-29,0.0,0.0,0.0,0.0,0.0,108257.5,492.5,108257.5,0.0,1.082575000000002
2013-07-30,0.0,0.0,0.0,0.0,0.0,108257.5,492.5,108257.5,0.0,1.082575000000002
2013-07-31,0.0,0.0,0.0,0.0,22420.0,86476.25,493.75,108896.25,0.005900284044985327,1.088962500000002
2013-08-01,0.0,0.0,0.0,0.0,0.0,108365.0,495.0,108365.0,-0.0048784967342768715,1.083650000000002
2013-08-02,0.0,0.0,0.0,0.0,22170.0,86558.75,496.25,108728.75,0.0033567111152124074,1.087287500000002
2013-08-05,0.0,0.0,0.0,0.0,0.0,108007.5,497.5,108007.5,-0.006633480105307954,1.080075000000002
2013-08-06,0.0,0.0,0.0,0.0,0.0,108007.5,497.5,108007.5,0.0,1.080075000000002
2013-08-07,0.0,0.0,0.0,0.0,0.0,108007.5,497.5,108007.5,0.0,1.080075000000002
2013-08-08,0.0,27130.0,0.0,0.0,0.0,82346.25,498.75,109476.25,0.013598592690322375,1.0947625000000019
2013-08-09,0.0,0.0,0.0,22035.0,0.0,86948.75,501.25,108983.75,-0.004498692638814306,1.089837500000002
2013-08-12,0.0,26735.0,0.0,0.0,0.0,81976.25,503.75,108711.25,-0.0025003727619943295,1.087112500000002
2013-08-13,0.0,0.0,0.0,0.0,21890.0,87113.75,506.25,109003.75,0.0026906138969058357,1.090037500000002
2013-08-14,0.0,26285.0,0.0,0.0,0.0,81606.25,508.75,107891.25,-0.010206070892056496,1.078912500000002
2013-08-15,0.0,0.0,0.0,0.0,0.0,108065.0,510.0,108065.0,0.0016104178976514838,1.0806500000000019
2013-08-16,0.0,25335.0,0.0,0.0,21195.0,61192.5,512.5,107722.5,-0.00316938879378148,1.0772250000000019
2013-08-19,27215.0,0.0,0.0,0.0,0.0,81158.75,516.25,108373.75,0.006045626494000755,1.0837375000000018
2013-08-20,0.0,25660.0,0.0,21320.0,21125.0,40003.75,521.25,108108.75,-0.002445241582947899,1.0810875000000018
2013-08-21,0.0,0.0,9830.0,0.0,0.0,98023.75,526.25,107853.75,-0.0023587359950050235,1.0785375000000017
2013-08-22,0.0,25925.0,0.0,0.0,0.0,81361.25,528.75,107286.25,-0.005261754922754158,1.0728625000000018
2013-08-23,0.0,0.0,0.0,0.0,0.0,107230.0,530.0,107230.0,-0.0005242983140896218,1.0723000000000018
2013-08-26,0.0,26455.0,0.0,20970.0,0.0,59497.5,532.5,106922.5,-0.0028676676303273085,1.0692250000000019
2013-08-27,0.0,0.0,9665.0,0.0,0.0,98678.75,536.25,108343.75,0.01329233790829809,1.0834375000000018
2013-08-28,0.0,26050.0,0.0,0.0,20820.0,60110.0,540.0,106980.0,-0.012587251225843699,1.0698000000000019
2013-08-29,0.0,0.0,0.0,0.0,0.0,108072.5,542.5,108072.5,0.010212189194241938,1.080725000000002
2013-08-30,0.0,25945.0,0.0,0.0,0.0,80711.25,543.75,106656.25,-0.013104628837123267,1.0665625000000019
2013-09-03,0.0,0.0,0.0,20855.0,0.0,86298.75,546.25,107153.75,0.004664518019337871,1.0715375000000018
2013-09-04,0.0,26000.0,0.0,0.0,0.0,80786.25,548.75,106786.25,-0.0034296513187825894,1.0678625000000017
2013-09-05,0.0,0.0,0.0,21180.0,0.0,86013.75,551.25,107193.75,0.003816034367720489,1.0719375000000015
2013-09-06,0.0,26520.0,0.0,0.0,0.0,79976.25,553.75,106496.25,-0.0065069092181213595,1.0649625000000016
2013-09-09,0.0,0.0,9370.0,21460.0,20615.0,55616.25,558.75,107061.25,0.005305351127387059,1.0706125000000015
2013-09-10,0.0,27200.0,0.0,0.0,0.0,79496.25,563.75,106696.25,-0.0034092633889478696,1.0669625000000016
2013-09-11,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0036435207422942373,1.0708500000000016
2013-09-12,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-09-13,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-09-16,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-09-17,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-09-18,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-09-19,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-09-20,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-09-23,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-09-24,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-09-25,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-09-26,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-09-27,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-09-30,0.0,0.0,0.0,0.0,0.0,107085.0,565.0,107085.0,0.0,1.0708500000000016
2013-10-01,0.0,27155.0,0.0,20950.0,0.0,59107.5,567.5,107212.5,0.0011906429471915114,1.0721250000000018
2013-10-02,0.0,0.0,0.0,0.0,0.0,107125.0,570.0,107125.0,-0.0008161361781509058,1.0712500000000018
2013-10-03,0.0,26430.0,0.0,20205.0,0.0,59277.5,572.5,105912.5,-0.011318553092181993,1.0591250000000019
2013-10-04,0.0,0.0,8645.0,0.0,0.0,98738.75,576.25,107383.75,0.013891183760179393,1.073837500000002
2013-10-07,0.0,0.0,0.0,20265.0,0.0,86521.25,578.75,106786.25,-0.005564156587938074,1.067862500000002
2013-10-08,0.0,0.0,8930.0,0.0,0.0,98858.75,581.25,107788.75,0.009387912769668327,1.0778875000000019
2013-10-09,0.0,0.0,0.0,20350.0,0.0,86551.25,583.75,106901.25,-0.008233697858078926,1.069012500000002
2013-10-10,0.0,0.0,8975.0,0.0,0.0,98843.75,586.25,107818.75,0.008582687293179347,1.0781875000000019
2013-10-11,0.0,0.0,0.0,21115.0,0.0,86566.25,588.75,107681.25,-0.0012752883890788658,1.076812500000002
2013-10-14,0.0,0.0,0.0,0.0,0.0,108930.0,590.0,108930.0,0.011596726449590866,1.089300000000002
2013-10-15,28700.0,0.0,9260.0,21035.0,0.0,47436.25,593.75,106431.25,-0.0229390434223814,1.0643125000000018
2013-10-16,0.0,0.0,0.0,0.0,0.0,109367.5,597.5,109367.5,0.027588231839802635,1.0936750000000017
2013-10-17,0.0,0.0,9575.0,21790.0,0.0,76135.0,600.0,107500.0,-0.01707545660273846,1.0750000000000017
2013-10-18,0.0,0.0,0.0,0.0,0.0,108757.5,602.5,108757.5,0.011697674418604587,1.0875750000000017
2013-10-21,0.0,0.0,9570.0,21875.0,0.0,76390.0,605.0,107835.0,-0.008482173643197033,1.0783500000000017
2013-10-22,0.0,0.0,0.0,0.0,0.0,108662.5,607.5,108662.5,0.0076737608383177225,1.0866250000000017
2013-10-23,0.0,0.0,0.0,21730.0,0.0,86001.25,608.75,107731.25,-0.008570113884734831,1.0773125000000017
2013-10-24,0.0,0.0,0.0,0.0,0.0,108755.0,610.0,108755.0,0.009502813714683533,1.0875500000000018
